address	balance
1PjPfocmxS262puhYqUwaagE9zBJTZHGwK	468705242520
1NSbFq6rCeSC1p2EBrov5R1uUTFRBu8tcs	468705242520
16b8LpbDa38xrAQHVVDrC3xyztPdRaX5a2	468705242520
1JCozFUFS5TBAAbnrr9jRWDVQURo2kGeRq	468705242520
18QCiLiXhko8pb4rqv3mCtC834tSTWHNij	468705242520
14Ngt4akcnVgaoAMxoMqz9rPcP3bYsGbbM	468705242520
18gYq8BpkbcizC4jZ9zyQxo2NBVEQ2p4hM	468705242520
1HmiKJMQH4569UMpeGX2QStUfpjx7pBKhW	468705242520
1FvkWMMH9MDMACHqynrerzduaQ5AjjZKDA	466386369345
1MJZLeLbsoSf2kuDr5gAX3QE93BvhvqkCC	465146252661
1HvZQX9XkFFaNa8d5VpwMcYkyebyp6cCXM	464414630537
1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu	463877103621
3CG73de45sR9cYLFAkzF6peRai1Q44R923	463355587258
1Jw4VWfdB8zBorPf5xk6GaZds7X3kP9wDm	461992290483
3L9hddHJMnpE1qzofQ2TSvMiiMf5ejX1Yw	460970258931
3Pv6S8ZEcQLmXigA694aUZhVmnLUjNzxcc	460000008266
18VmXvkF4cgLi35RtMiHHDpvMjUCyVpQ9x	458194735558
1DDWbJhKqfidczaHF1ugGP2KzPgcaU3tGD	457479288556
38pZuWUti3vSQuvuFYs8Lwbyje8cmaGhrT	452500000000
16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n	450325874365
bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666	450209790225
3Lbq2WhmgnFiuPpasWqD8CrTo4X9cubreT	450000000000
bc1qd6dhl3px06pux9rmzw07rkd2kwj9ef36dwgqdg	449999992862
bc1qgzxtj07yh9jhyv0aexm2y9s4un0lz57eejyrur	449999990773
bc1q8wlq09pnue9hpl9r5r37zek2qapafjfhj85dgj	449999989129
bc1q0r3hp96aqq4akjcalasn2v79nmvewasl2sjh84	449999988752
bc1q4hm96naa2ydcqlxpwlvljvrnt5svm8ejcqnhj0	449999988404
bc1q2x6v47z3xhxu8suuzqtehf8t7v997g3cjhc6kl	449999987906
bc1qlnexsqagmk27ju9dmmvj470l6jsl4j6t4lm34x	449999986261
bc1qfkdljt8e3hqqk43nz7wsl4usrylsp4rl5d62p4	449999910459
bc1qxhkn652vt72zy9n2s3mkv2dk5y7ny7dmt02lr4	449999910349
1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4	448685903292
1Cw9Kyr8hKsucXTtcwuGVqeBHDrnRtXC8D	444928526850
1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE	444928526850
154sxXJekWHQ5nPxkkaWnMghy4o9qWaNdU	444928526850
1GuLYGgr9FZwCBBQfDmMiJfTF4cvyrJSeu	444928526850
152BK6BQa672Dy8PHf4JQtS27pBRBiYy6e	444928526850
15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza	444928526850
1Gc6ggvqHRRwyyx6rrW9Wn17bqzV7voWvD	444928526850
1FUpBduq45UfULPACj1Phw9hRvwroJqYUX	444928526850
1D387jd5ZuvudpUQrSv8vK5b2M1SBnvdY8	444928526850
1Ly9nQEyaRQoRPSAE4dABrpav2SaAR383W	444928526850
1Cm9ugUjEUyMvjB3uWxESapa861uEtcVyc	444928526850
15n6GcFRFm3287FotAWunZe58D9yXx13AB	444928526850
1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF	444928526850
1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E	444928526850
12GQSEPmoCiw7zrWJbsYa5SD3hkKPSzyAq	444928525756
1AwimXdGoX8nR9dMagCDMGJQB62GNHgrqM	444928525756
1EF3T11bL7yua2yJo4waaQ3RgewNwRnKMw	444928525756
1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU	442067613822
1FbVRtAhYSR47dqvRjUGaxkGiKK2RPpyNX	435212056285
18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY	433300199096
16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed	432233196729
13WWdMeTH9dhEXRT3hy9BFq4qhHWSispYr	430765645531
3QXC3auVUqfxPY4w8FU4aocMBqFhXYpaCD	430106000000
17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	430077436707
18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc	429999980105
3N5Nny9doXSfjYh5k9XNdG8baE1kiayx5o	428912309693
1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m	425099338399
124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu	422996025310
1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj	422996025310
1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP	422996025310
1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y	422996025310
1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f	422996025310
1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX	422996025310
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ	417577091094
bc1qq98dnlglpts0vf6j4avw5cegt0q9w9vpnljvzc	413037020579
bc1qukyu75ttt9vus9x6wqq73f6vep20735nv0y28kp4ku6al9yeek5qgyfyg0	411077896595
1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii	410880178936
bc1qeskrez68qp79kjvmx5zlw32s3y9l4dscsnevsf	408494512374
1gtmmzwhqUzhb8XoShHwgyrzbJwdZ47ok	407344623914
1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs	404900178330
3HDCw5jHZt5J6Xm59c2NzsFezK7TeUk4Fw	403216726763
1eNYBayUb4UfZH1HEBeKZv1eLAB8MuXG7	401999937476
1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S	400010128479
18eY9oWL2mkXCL1VVwPme2NMmAVhX6EfyM	400000222015
1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo	400000205816
1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7	400000178817
3CkcwbJSg22rng8kmM5h3xM9wAyx9LRjTT	400000107711
34dUnJZeubiRPRwcPTKSCheijXjGTMpppX	400000107111
3DvACYtTcYh2i5cPmjs1APsbxpW4BxuJAU	400000107111
3QjeqXjQezmmC4rueLJh1d4pHKDPQiomBJ	400000107111
3Bg2GznyRPA7hKb8djGwRZjr87XR3MrUgZ	400000107111
3QbrveqTynaBCkLErjkKpQiTtNwXxZMB57	400000107111
3MD3yyLUJLGwB5JgcPot92mwfHNE2MxwLe	400000106564
3KFiNrDGfKotN9bb6DS6MKEhtuczpx8P87	400000106564
3311NrsdWmckE8NL5CbAZV3RcKTM8vSChV	400000106564
1MPsPzkBK3w8J6CJyAFUkoiSaxTqWRabsk	400000011360
37TTwX8uGwjWApXL8GbwU9p7vHoAupCFcw	400000010000
1HJDQbLauXEkzsTujzw5PaAqbcDCBeLiq1	400000008751
1Kz8mmYiCNMUHL7XZZxi3Q7CEzyQir7NrB	399999903525
1JUuAaHSuxy4hSuBz3HknjLdCtmL28Hcj8	399999804275
1DWB2HajYBcDBuB2iSGzRVaCpcQKEPvCsj	399681358789
3QBgPq9x1qqBTAdjYvyapgwtZsQMUeiJkF	398158231400
15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz	396262197421
3K6zNdH8bhefaVD7ob2RchKSmiXr5bZes4	395809941057
35h3wuHCVzuULtL7nRtYq9bzWVRR554QbY	394999861352
bc1qm9vv9nuwfevdyrdqve7kd3nlkfrxp9zpvr4r2u	394171695434
1D9Tagw8NWdG63XE5Sy8PsGHxtEyVJWQrg	393283414806
1812yXzGSekCMvWE477MK9q7PDYcdSNBNT	390091416738
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj	387672937533
3CtLVomHJvRU7R16z71KE4krqSp1xg6q3c	384612343946
1Lb8AF3kicbtrqTwRGjz6skRqMJG4WiShW	379061836217
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4	378179317887
bc1qyd2k46lzcrt3cd3z0nrt9d99z6xnzvyn2r83a5z9xfg8adpyp0ss53fnz4	376999859500
16J5dHdRbgoZ9VmLkEGJnk2eLXpQefYJTe	373363912847
bc1qyk9q0jll6xp5a36ke72w8q2ka2hslz6cnzmqqt	373357207265
1yAFNheT6MyMddhYXqjW9yYgNh6KiKTWb	371600525105
13Sscnm9MNVCLxLHCHm18dcmbroxDyN2X8	370997237032
3FzFX9bXNYmA9nxTH51LCqm4XtCaaC6SEw	368731293552
1GMFSWQQQhCQyRNQcac9tDKcvqYCuripVs	367420922424
1LFg7FKFDa1bHDM5xVguUetpw42huik2ME	366700828051
1P7Adczd3ikxfCzTGtZBAYNLS1pxoTnZPW	362314310588
bc1qkqpfk4za0tjwyra0u7crtysx8ang5xmths5s5v	361034169526
3FpBCFrSNU8R6ppRULGvsBa2BQEXta1CiQ	360199950603
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98	360017479105
14mPMrRm6TdjqHZhd7aBUbuWt5MYWReukR	360000282405
171UsY7qXj5W5BCFE28oZMB8xZx7TMjzeH	358934148193
bc1q9gkp6stycd870sc9sv70ulj7esd7ynmgqfdaud	357295003282
18h6Qix8BKR6xJBfhNNrkftPkWT98ggd4R	357200283369
bc1qg87c30jyj5nrf3jl2puv2w9fyy9pfp554sxn9t	355231003282
1NVuvqYpZPnWSd5Fvx15dq6u39ongzxLL2	354071789871
bc1qd3a6eefkkurt4ddxhj902p6wpvvhl2fyasqaag	353721044065
1PuXkbwqqwzEYo9SPGyAihAge3e9Lc71b	352484095449
3EiAcrzq1cELXScc98KeCswGWZaPGceT1d	351643951234
bc1qvdjq8rd2flvaey2r3n9d5hrrm4p2pulrn242la	351595855141
bc1q9x82ww3mngsvpdmq30t6m4gmhksdwdaaprlpvr	351152003282
bc1qhkya3avpxfm0pajdw0h89gaa08vyk924zj67v0	350248003282
1HRpC4MqQsvFpQRpXtxnyB1Y3YQfwY21Du	349999929281
1HxUtcqtfrgGJSkaEXgjv3XFLaCYbQ7nji	349999928687
bc1qkj2qdzlzh2aptn5cu52ucf3nkmjj9x89qrd0tr	349999928282
12H5e6SB5ekhpNmfpAtzzZR55XCzL87nLn	349999902431
34RHvKnrRzG3YMBos5utJh4jU5JYvN8gsp	349999000000
3PFMD9zQ1xRgBXBFSHzoo7eqAaCPL9L7wq	349999000000
18i4YXRrhmHCXjiw5pJoSxFCy3fA4ph9Lz	347896277979
16HYWQ8HbyZV38mSAFYk5fnZgEeD27B6s2	347013614375
1FishZMR2YSmussTBMCPirja83C3d3CCTX	346513470924
3JqNjib3MCUdtBqmwMwiUFwBxZDVWzKTBy	346176100000
17sdJUuR27w5vJrDP2wqEwcSUo7z3r4X1D	345206867700
1478YKRxUK9qtJ9emedkbbP1MLDzv2DJu9	345000301621
34MSicAL7qVGkevFPLwyc9KohGzoUSnu3Q	345000008366
1fw4PbvZXdzbKo5WD3hdSvqKDze3g4HHe	344024678431
bc1q0ydd6jgu4njfura3nm9t0fw9mkfgvad0qf9xn2	342500000000
385VzfGx8gi89AccnhMynEx7cWWVLREXW6	341099991662
bc1q6t69w93w3gf3jpv4jayuw4qaft5f09cf5adzgg3zyy87z4de945qh63y8y	336799810180
3NXZ88Erpa6yFn2Sw7s658PV7z7e8y4XpH	335565813922
1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx	335000163974
1BQN5YFDvYpU11b7V57w5RerYYhhdHFfmk	334692219787
34QXPEsNpPbmrNJDgQeFK4LRnEqBoYvF5M	334238050862
bc1qlqpjx7rpl8rtnm09g4hnupp6dtvldhdqxyk03la4s5rzawjvgzws0hqmm5	334115011549
1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC	334035604554
bc1qrh0mk4hec7edmarnalse77an5rdpq7an6048rk	333600001000
38gEk7LkqdM8xm66i6Wz5TU6cbrhoboQFK	330000000000
3GUWpWqvaovudjG635LUzNXk3Ss1mjcm9M	330000000000
3LkVkaoLQGnnhNofgcNd6c7ufZ8FHheGx6	330000000000
32jWyMp8CfoFfQ6QRfXGi7hQJ6d1YfPykB	330000000000
3CqawYdjUh59Qj7WGvna5rAGn7ApuSKUgG	330000000000
3E9wB5NTXtuYWxk8gXmoa9Jvb6XF8CGnkf	330000000000
3QVD5HvPJLbQhDsDdoDZtW9cwZG3mEFzRN	330000000000
1GLQ3WE3DrezpAkUQG4qCokBBZGeqx1gdD	329998907832
3ER1pt6BBn1BftEXEnN4bptukpj2FZgJFW	329878426362
3MmBnuq1K4FjWjViZbuDwSWkH6bL8MmcAC	328202000000
15CZNdLMnEtocBxDkF94dkPGRbGny6FWYg	326799699857
3QmyP8Zxe54AB6UgNz2NwyzLoUvEu1mFjq	325884337716
3Kj6eEDA8XmWEFisi34FCiJPR4pDhhQRxF	325561250436
1Gn1GzVa88T1X3fdhejyq6jrZs43T24xW6	324880162899
bc1q806efdnrlv5636tld7vhfw4r0d94r622pl7kjx	324752874600
1PTYXwamXXgQoAhDbmUf98rY2Pg1pYXhin	323317181009
bc1qj8y3yw8reh0ed8n5vwn7j5slkwfpr7jrkya48f	322016860513
16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU	321452493519
18i8D9BACP5Wkha3UtUdr65uirSKJyT14N	321318628802
bc1q42kvqt0e3f27qhd2ucnprarl5ywpuj7tu0h9v2	321154471654
32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC	319799980547
bc1q9kkkry2wdnx438576q6eh8pa6056ccajl09elnkcyz58z0gjgkfssvcyyf	319616753373
bc1qwhj6f8ky4hgsv8jgp64sw90dxwhsxnyy8czr7r	319525472810
3MnCFDri9pmWrXmC9aZi8Z7EqWQeVNT5cz	318500008205
1FTvwrv3zDfF6JnWEukYN1BKQkd3W56ew1	315272996307
bc1q2at7ve968g5nzuqy46sd5yw8azgegl2eayh7gwctqwqkk7t90p8sf9h4q4	314999848679
193zge613zys7eSkQYQVd9xubovLN8Sr6j	314465532871
1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh	314056769012
39qrdxFmkP3bC7Qe74wE4VXemQzXzNHr1h	313407355711
1K1B2rjPvE7WuPMnRmovggAEJJsX7V8MQ4	312264095935
bc1qh3uv3ju7g8tsykev3dfnpjua299pjtu6qxk5r2	311700018902
36yj9JEMWysKr2Z8k9cYRi5pgzzoEsk3kY	311483518954
1DTBF2ooVxKTni2McYwXujbNv6wRvjP9ms	311232897898
3Gx9ME2BMXE1UpANpxffheXJQ5p8oU5ntM	310251703276
1AaffMJf4L5TemRbXxSEMwAgbCMTxEh4aC	309643156506
bc1qlkj9jj9sruqg3slngj2lhm299r9ymzrkmsw64ccq3kdh27rurvws9lq3hr	308582887812
1EgH7EUfgjr8gAK9t1BeHLDC1ijrVvdec3	308158528999
18jGeboNHt1YpsDFcCeYPKm8qnAe9942BG	306866012499
174uzhhPu3tVNLw5fqEpQxPQaT3LS9eYsE	306803100000
bc1q9w4g79ndel72lygvwtqzem67z6uqv4yncvqjz3yn8my9swnwflxsutg4cx	304927169916
bc1q5xuq08ala8l778j0qads2drdafnf2et3lvdus2ynrqcgrpdvel0sa0j2d4	303683489958
bc1qrup8dte3djhylcxf3a5s5fu2c7uec098q58p0t	303596077534
1KGJ2S54Sa9SP5FgAiLK2Z6LzaPgGXN8xt	302308648803
bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0	301868010718
33U4zGfg7TZRFnAyGYJ54wqiwwkfwhvMef	300090192599
34eVj87Dn25AVHz7wBMDQBvp58zegNcZ29	300047985948
bc1qu8ehf0wpyrdugdj9u87mghn2trw2fd5ynezp9wwm39eerzmuue0qj5d5yz	300002600528
bc1qrad37uwl8nzzwu99ypnuy0erlvg9uldtnrz5778t7r63zhw05plq6m5t5n	300002446846
358kdK7T8pVtDgDWRSKw8CY99wbGF8hw5K	300002004923
12yEYfcSsMfDwMehRcKcSuSrQBPCKcMVUc	300000191523
19HhmfxGsznL8K7wXjZiFnhqddQucgfZzB	300000168997
15DtovKcGFiAJmyVfbjvCXHyjtyoZhyyj4	300000163922
1ArZGb5V24gAgN51FeQknobi6kNyGx739r	300000163869
1JjMoB212ctAiuDvURyWhs813yY4c75cap	300000154387
1FDVbVJYKkWPFcJEzCxi99vpKTYxEY3zdj	300000153499
3FupYaQukCdwj2ExvvwzACZyR12TFWiR99	300000129051
1M6TT252zTziEhfvX2qCBWtz3CQmSHLU9i	300000077000
1Hc4EvgZmWECnETeTL4w4ySz76JxubyRjw	300000011351
1GUNPhjykrBdET5sauhahRoN6Xb9pACs5j	300000009350
1MBPNZb1Rakm8hYaP9VGqUU6gyJQUod61y	300000009350
14kHu26yWkVD8qAnBfcFXHXxgquNoSpKum	300000009298
1DnHx95d2t5URq2SYvVk6kxGryvTEbTnTs	300000008808
16rF2zwSJ9goQ9fZfYoti5LsUqqegb5RnA	300000008808
3J7Hkgtoqgpurrf4VjLyVovCjTRLxkfEYX	300000008808
1AumBaQDRaCC3cKKQVRHeyvoSPWNdDzsKP	300000008808
1MbNM3jwxMjRzeA9xyHbMyePN68MY4Jxb	300000008755
1M6E6vPaYsuCb34mDNS2aepu2aJyL6xBG4	300000008755
15Exz1BAVan4Eweagy1rcPJnfyc6KJ4GvL	300000008755
1FY6RL8Ju9b6CGsHTK68yYEcnzUasufyCe	300000008755
13rCGm4Z3PDeYwo5a7GTT4jFYnRFBZbKr1	300000008755
18QUDxjDZAqAJorr4jkSEWHUDGLBF9uRCc	300000008755
1Lj2mCPJYbbC2X6oYwV6sXnE8CZ4heK5UD	300000008208
1CE8chGD6Nu8qjcDF2uR1wMKyoWb8Kyxwz	300000008208
13jTtHxBPFwZkaCdm6BwJMMJkqvTpBZccw	300000007661
1FTgXfXZRxMQcKSNeuFvWYVPsNgurTJ7BZ	300000007661
1DVTB9YKi4KNjyEbAHPp17T8R1Pp17nSmA	300000007661
1FfgXrQUjX5nQ4zsiLBWjvFwW61jQHCqn	300000007661
1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPT	300000007661
178E8tYZ5WJ6PpADdpmmZd67Se7uPhJCLX	300000007661
1JQULE6yHr9UaitLr4wahTwJN7DaMX7W1Z	300000007661
1CY7fykRLWXeSbKB885Kr4KjQxmDdvW923	300000007114
162z6mSSHzfTqb2Sn3NUk5r1Y2oGoCMCoM	300000007114
1BsdDaJtgFZrLfzEXvh6cD4VhtHHSHhMea	300000007114
1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAK	300000007114
bc1qls8v70x8v9jnp93cgqk3qnkamwkpc3g53vdl5mnap0rctypshasqm6ahsf	299999997390
14FQ2W6JFoe4u9qdBCPJ9Ks91f2HmAfZF6	299999984755
bc1q9gsj47kll83cfxft2e3ejr2fm6vqugx26cmwp058xuwfamszf8kqnc83qa	299999974663
1Em9kScbqFVZPDCxc92DXnCcktaHwuVtJt	299999928690
1AGAvShyB22eUxz1DKfBBgGENDSZP8dcq9	299999926275
1NHrk62D357QZMaCzDKSTL3f3sgoxGqfTF	299999915017
bc1qfcn08zfa6ku8m7dcprdnu4tmz9amef3uxg4xgt	299999910688
bc1qr7ukz2m82gq7z7l8efwu0xjat2t60jlnhxv55r	299999910688
1KuEGiwrKX5Qgi8AoJALZDaZCfcGvMKeE2	299999903528
bc1q2tdp46z50umgmj8uk7p76jsyg5pl35xdtwa5tfsxz9t3jp4vtmnsyz0rkn	299999871406
bc1qe0nn0u9pd6ffv26ccw5kj73lcjkgkcumvzpf6v5dl7hyp9cmrxgsu7d027	299999852710
bc1qx0ya083jglj8uy2u3gvltwyuxgrvy2wj5ll4jzsvh8sptxwlz4sskhx60r	299999843585
3MRZAGmNgjYyPk3Z3mWz5eyVSabNqvVW5b	299935411875
3JCajbhzfBmE26AMHSfYosqEW7NrPY5kLn	299900006567
bc1qpfy55mxsmd37v7l8xl0s7vseqkpr33089z9zn4	299899910688
1KpwMa1w9DTUCB5asCgUdLRA22hto1Qgqv	299890011952
16mbJTjtaqzTXajm7uJLspS9FkYvPgspcs	299744158200
17TZNT8CBPzUPDfKTXC25RQHrW6M2q6kRo	299511810894
1ECYV69jcLQT5mqhuvyqTAdqkFVvDYRz1s	299500398567
bc1qekalvh3xk8wpf2d80nj0xcvgz38trlrzctjgkdseurkpm3a28req2pumka	297351985423
1LQaq7LLoyjdfH3vczuusa17WsRokhsRvG	296600151314
1HoDPH3wCSCiyGmSXX7xiadW2DayqaNaCo	296499586230
bc1qn36j86n75py8qph7uv93yu3ag73sfg6q435as2	296299983913
3FpjMKtH8WekZx25CuTNwJ2NaPBL47cXVx	293933550576
15HiQkbvQMoAzXyKdQbuCKTGDxTswYBUf5	293878458757
167mYVwJA9bbZowuZ3Naadc68HT79eQL6B	293539624624
356myuxHtPTE9b6QGACxXp5nqQLiPBAsmK	293100003282
1AenFm1zSRkhtPHwZmP2UuRQbWpakD8cVZ	291799707183
1epfYkNDU5wcg3ve9RGDaQWoVuVSuKFZL	290599971832
1JvPUn4U12uufvHny2HGbk4TKSnogc8BF9	290509390743
bc1qm44u4vqkct9xsdkjwgwzkzvfpdkaz559x64tus	288939030021
17Zcvze37nSVh7nuLMqGt45QzFYeZUruXF	287490264885
1956tPnZhhLumnGpmqHugXcT2rLC3osEwr	285500100550
1BJcAgMXzY5B3Gp1ABRvJ4HBNuQiYtageL	284846755382
3CNSLqoYAj6Xm5iT3b7BEyKi1WUYFjadCi	284675596521
bc1qp762gmkychywl4elnuyuwph68hqw0uc2jkzu3ax48zfjkskslpsq8p66gf	284028111638
14q2eU3FHbxvi9jLcRwVhrBUBDK4C1nFZ4	282509565607
35g2VQ9qSKhuUzDhoQ2aHgAwpUWSWbvV8A	282119282326
1NY5KheH3koPcuQrBLXVGq87YbijtXdZXD	281899985848
14EGUfpkDaqe3b6dSkdfUxF3vondVS8kDQ	281819899771
12orAiwgW5zXmX7u4uMzwRgrLama1VRfGL	281657622849
bc1qnr5uamqppeh7dknkfrhy0fx2er2p0s5n9cg9hh	281439984704
1LW5E1cAUqkFzo34HS6A388CM49u4G282W	280267371281
bc1qrchgtvu0w8s6m03fx86d3dpfu4wwnn55heyvt7jsv9yp0kshhmpq9jrc5h	280000007806
12eZiiU5mWu83ptXHLbKUzXgyoK5PnQNV7	279999825926
13KYdPnzGh5H8exFY3FhUo9Rvvs6kKAcL8	279988799419
1Ny6TcisB7F2Njjw8Jwi4x4yjsyRfLEQ15	277751130272
1FMqB8Z4rD8oSVFNgsDnvJaVfzHvPcFRsp	276890058738
bc1qzxddlq3ke6mknyzh949nslx68dl705sgusn40rpw6ngrlq202twssl4umm	276651163900
12MArnyLpRcmMPtzoYZsxQ2SzQJbfuBxG4	275959986808
36XLUa9QSMd839VHwJcvL4G2kwNKQ7kNw2	275425030442
1CiSoecXSapPwmwcdaBbA46FVeTYF5Zkxq	275414980982
1EUJKGm3FB65rr5W9anAEoWA3m71WpDayZ	274476185488
183W6FVAEhiuaSbS6yR5Z53Tnyw4LyZWg9	272899973378
31oPJn8YkoaYYe2aTEAAocCJqBxzHpugQt	272510704937
1LawddwNrqHySAMK528KLhPC2d9aWt9YMQ	272349784845
3HMFBinpTLbvmPWkL5ejGv4J7FzLPNk54X	272006518575
18agaV9WL6JUq83657mQNCXMddztPWRLa8	270275975221
1PEUv3FjSWq88AgNYefeYaEhLWSiMW2vuy	270000153502
3Qjq6aeytQie3abd8ZEM9cNfPDLpNWZTEk	270000002735
19EceEnuzUJDyJTmqQAudTeJukVWS1gD1c	269506814913
1LRAJB1Jb2U36ErCUgZrowGKWvZVqqttUw	268237231461
1ERUJAp2izGN47noZTPYF3GMRHfo2icmr1	267620896884
bc1qv2h94dltrrmhnhva79ndy9kzj05c09smnjpjalvcx8dadhkzpqmsjy4j38	267512025665
38gTej4KSrED7Ds9wTHJegErQSmSbF1Qfx	266871046849
37eRBP3aXauSmXNXd8ZFaVTW9H9ptU6Reo	265664000000
36SHrCkzkKdi1mWvxY8TvT3csU6Uj5WjYr	265065022640
17uyezrnHbxtQd6c5P9TZcaaruVwDxMRYM	264600100550
18cKGtwdQHmnDXD6w6AhBhHsmxnK8gsVHf	264499797805
36Q53HzTG8EttuEH53xJ5yLezURn9NziuF	263362012787
14XKsv8tT6tt8P8mfDQZgNF8wtN5erNu5D	263209482945
3MLpGzrZnLyxpBKi3ZsBcoe24XTu5CgtqB	263160705345
19DdkMxutkLGY67REFPLu51imfxG9CUJLD	261594188413
s-272edf45031dd498e7b3ae89e11ff21b	260936304319
bc1qv9ukpugdg86zstx8gzckcqtzjs6quypr3ksm4t	260465357223
1FPAGUPYUEUd6kQfuGvv5dZUz7aJa1rvzh	260100255926
35Bh2msZ7rnfoeN6vaqEidsMH7krq4Qskm	260098201110
1BrSzBwx2RLuppgGziqgF7oMuneHQVhsNc	260000172952
1PZFBXqtoB6FwqjWT1Jtb7U8YYxsx9Miou	259800100550
13dXHiyR8pxiuK29S7VS1zMBasWTumbx88	258999974379
17KcBp8g76Ue8pywgjta4q8Ds6wK4bEKp7	258997522408
17j45BXWrjSDttuurcSQubYLdLescJ7eJH	258471277154
1BiYAPzckv6gosDRRK7tAX3TYU68Ah7vTF	257799919050
14vVhoCMhwMXfcBqFk9WYxhLCfpuGUuGUa	257371255429
1JbLsQsZTVPnkWnmiZcxoBcxdCvCFWgkET	256207603285
1DWKK9gBnL7cfDSRg6eMD3aTRAeqeM2uo	255400257379
16XwK6UZKQxYEkYzZjP55kNzxDFq1GkBM2	254999910955
1CD7wVwD5kp7NRK1FkXy7oe8Rpg9pcBpNm	252724830180
bc1qlmal276kkvrkn36m33xvlylfgqspcdkp0l2zsz	252464477499
1F1oWf9jkERoyYgUBMbSaw7f6M9LD7tet2	251720287735
1AjbEPKeyW4MCUpwb37Y1HR9uDQso67mQx	251000011408
1P6brDbYKsQGqRduaTMa1v8hBqJYjig4Qc	250997326002
3JSssZCJ3PHEdgNv7hzNE26EEzzvYNjZLy	250007811357
1NT1jtYLNwFXLztD4U4B9sLizdYatirhWW	250000155992
12owkvCcMPw5u1M692GbBFmpaMdX3kqXQM	250000142408
3M78XB12YoHHTPmjfXx7AMNrve6FQ2GJLV	250000009299
bc1qpx9k4785ru2svq7fq5994ltw8dwhkeeeg46vkq	249999998855
3GBdUepPQJGDTA4u6tPQkHUzQMtG7bUyGP	249999997260
3QnkpsLKDdkwrXCtM5enMvuerPMdnQ7vMc	249999821680
1G23Uzwj55k2A9TRwaTknqGav66oDTkWCu	249997382137
3Km8Y7Q1G5ahjDAE2DdQUySbD61Nr3wpSL	249987411234
3NReGDaD82ymzgRjjDCEHGGvhdKTSs7tg7	248593293959
3DQtZxFQ1jYeDC2Efv1E9NDc3zwR3kQNz5	248576080065
3MxgiVwHZ1bS17bXAioDWpRLcdGk9b4ERK	247875619372
3MAYduaUgyjrA2ZbgqPde1KAC66LAwAH2m	247675638198
3AiVHNiu4ycjPAwrFgaSj6JJCMC3a6Bidy	246047521616
3JmxvMqm35aLDUHXDbESy6rQz4M8MBQD32	245833291804
bc1qe5v6sx4av2rlxcj8zl0gslnnv2008x26l94l7f	245419613774
31vjn3jw1btq5BMwBHKKNt6VKi4X1ECANi	244426984880
1xe5xLmvnhFSR77hDM3JDeg1xJYgJ24EW	243901953416
1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9	243595868916
3CCxFk5tDkzbbJ6qJ1j3XTchh6yBuNahFd	243353601440
3FiMKffg2kY2Pi2Kebn2HZqN7m6kEcNUMk	242649565860
1in8wichDomoDfPw71hq1EvSHiR2B7Q9w	242584269986
1BZVkw1VAxB6KdnLZ9CRPgq9RmANo1AEgW	242584269986
